patch,championId,championName,games,wins,win_rate,pick_rate
15.16,27,Singed,2,1,50.0,6.25
15.16,14,Sion,2,1,50.0,6.25
15.16,15,Sivir,2,0,0.0,6.25
15.16,412,Thresh,2,0,0.0,6.25
15.16,6,Urgot,2,2,100.0,6.25
15.16,45,Veigar,2,0,0.0,6.25
15.16,8,Vladimir,2,1,50.0,6.25
15.16,157,Yasuo,2,2,100.0,6.25
15.16,83,Yorick,2,0,0.0,6.25
15.16,804,Yunara,2,0,0.0,6.25
15.16,143,Zyra,2,0,0.0,6.25
15.16,1,Annie,1,1,100.0,3.125
15.16,22,Ashe,1,1,100.0,3.125
15.16,268,Azir,1,1,100.0,3.125
15.16,432,Bard,1,1,100.0,3.125
15.16,131,Diana,1,0,0.0,3.125
15.16,60,Elise,1,1,100.0,3.125
15.16,41,Gangplank,1,1,100.0,3.125
15.16,150,Gnar,1,1,100.0,3.125
15.16,887,Gwen,1,1,100.0,3.125
15.16,120,Hecarim,1,1,100.0,3.125
15.16,74,Heimerdinger,1,1,100.0,3.125
15.16,39,Irelia,1,1,100.0,3.125
15.16,40,Janna,1,1,100.0,3.125
15.16,897,KSante,1,1,100.0,3.125
15.16,43,Karma,1,0,0.0,3.125
15.16,55,Katarina,1,0,0.0,3.125
15.16,240,Kled,1,1,100.0,3.125
15.16,64,LeeSin,1,1,100.0,3.125
15.16,236,Lucian,1,0,0.0,3.125
15.16,902,Milio,1,0,0.0,3.125
15.16,62,MonkeyKing,1,0,0.0,3.125
15.16,82,Mordekaiser,1,1,100.0,3.125
15.16,25,Morgana,1,1,100.0,3.125
15.16,950,Naafiri,1,1,100.0,3.125
15.16,56,Nocturne,1,0,0.0,3.125
15.16,61,Orianna,1,0,0.0,3.125
15.16,497,Rakan,1,1,100.0,3.125
15.16,33,Rammus,1,1,100.0,3.125
15.16,58,Renekton,1,1,100.0,3.125
15.16,107,Rengar,1,0,0.0,3.125
15.16,92,Riven,1,0,0.0,3.125
15.16,113,Sejuani,1,1,100.0,3.125
15.16,235,Senna,1,0,0.0,3.125
15.16,98,Shen,1,0,0.0,3.125
15.16,102,Shyvana,1,0,0.0,3.125
15.16,16,Soraka,1,1,100.0,3.125
15.16,223,TahmKench,1,1,100.0,3.125
15.16,44,Taric,1,1,100.0,3.125
15.16,18,Tristana,1,0,0.0,3.125
15.16,23,Tryndamere,1,0,0.0,3.125
15.16,161,Velkoz,1,1,100.0,3.125
15.16,711,Vex,1,1,100.0,3.125
15.16,254,Vi,1,1,100.0,3.125
15.16,112,Viktor,1,0,0.0,3.125
15.16,106,Volibear,1,0,0.0,3.125
15.16,498,Xayah,1,1,100.0,3.125
15.16,5,XinZhao,1,0,0.0,3.125
15.16,115,Ziggs,1,1,100.0,3.125
