patch,championId,championName,games,wins,win_rate,pick_rate
15.15,104,Graves,1,0,0.0,3.333
15.15,910,Hwei,1,1,100.0,3.333
15.15,40,Janna,1,1,100.0,3.333
15.15,126,Jayce,1,0,0.0,3.333
15.15,897,KSante,1,0,0.0,3.333
15.15,55,Katarina,1,1,100.0,3.333
15.15,121,Khazix,1,0,0.0,3.333
15.15,203,Kindred,1,0,0.0,3.333
15.15,876,Lillia,1,1,100.0,3.333
15.15,117,Lulu,1,1,100.0,3.333
15.15,90,Malzahar,1,1,100.0,3.333
15.15,11,MasterYi,1,0,0.0,3.333
15.15,950,Naafiri,1,0,0.0,3.333
15.15,518,Neeko,1,1,100.0,3.333
15.15,2,Olaf,1,1,100.0,3.333
15.15,61,Orianna,1,0,0.0,3.333
15.15,133,Quinn,1,0,0.0,3.333
15.15,497,Rakan,1,1,100.0,3.333
15.15,33,Rammus,1,0,0.0,3.333
15.15,13,Ryze,1,1,100.0,3.333
15.15,113,Sejuani,1,1,100.0,3.333
15.15,98,Shen,1,0,0.0,3.333
15.15,72,Skarner,1,1,100.0,3.333
15.15,37,Sona,1,1,100.0,3.333
15.15,50,Swain,1,0,0.0,3.333
15.15,134,Syndra,1,1,100.0,3.333
15.15,223,TahmKench,1,0,0.0,3.333
15.15,163,Taliyah,1,0,0.0,3.333
15.15,23,Tryndamere,1,1,100.0,3.333
15.15,29,Twitch,1,0,0.0,3.333
15.15,77,Udyr,1,1,100.0,3.333
15.15,161,Velkoz,1,1,100.0,3.333
15.15,254,Vi,1,1,100.0,3.333
15.15,112,Viktor,1,1,100.0,3.333
15.15,5,XinZhao,1,1,100.0,3.333
15.15,157,Yasuo,1,1,100.0,3.333
15.15,154,Zac,1,0,0.0,3.333
15.15,221,Zeri,1,0,0.0,3.333
15.15,115,Ziggs,1,0,0.0,3.333
15.15,142,Zoe,1,0,0.0,3.333
