patch,championId,championName,games,wins,win_rate,pick_rate
15.18,2,Olaf,2,0,0.0,4.167
15.18,78,Poppy,2,0,0.0,4.167
15.18,133,Quinn,2,1,50.0,4.167
15.18,37,Sona,2,1,50.0,4.167
15.18,16,Soraka,2,2,100.0,4.167
15.18,134,Syndra,2,0,0.0,4.167
15.18,44,Taric,2,1,50.0,4.167
15.18,412,Thresh,2,0,0.0,4.167
15.18,48,Trundle,2,0,0.0,4.167
15.18,23,Tryndamere,2,1,50.0,4.167
15.18,4,TwistedFate,2,0,0.0,4.167
15.18,498,Xayah,2,0,0.0,4.167
15.18,154,Zac,2,2,100.0,4.167
15.18,142,Zoe,2,0,0.0,4.167
15.18,12,Alistar,1,1,100.0,2.083
15.18,136,AurelionSol,1,1,100.0,2.083
15.18,268,Azir,1,0,0.0,2.083
15.18,53,Blitzcrank,1,1,100.0,2.083
15.18,63,Brand,1,1,100.0,2.083
15.18,201,Braum,1,1,100.0,2.083
15.18,69,Cassiopeia,1,0,0.0,2.083
15.18,42,Corki,1,1,100.0,2.083
15.18,9,FiddleSticks,1,1,100.0,2.083
15.18,105,Fizz,1,1,100.0,2.083
15.18,79,Gragas,1,1,100.0,2.083
15.18,104,Graves,1,0,0.0,2.083
15.18,887,Gwen,1,0,0.0,2.083
15.18,427,Ivern,1,0,0.0,2.083
15.18,126,Jayce,1,1,100.0,2.083
15.18,897,KSante,1,1,100.0,2.083
15.18,85,Kennen,1,1,100.0,2.083
15.18,57,Maokai,1,0,0.0,2.083
15.18,950,Naafiri,1,1,100.0,2.083
15.18,895,Nilah,1,1,100.0,2.083
15.18,56,Nocturne,1,0,0.0,2.083
15.18,20,Nunu,1,1,100.0,2.083
15.18,246,Qiyana,1,0,0.0,2.083
15.18,526,Rell,1,0,0.0,2.083
15.18,58,Renekton,1,1,100.0,2.083
15.18,92,Riven,1,0,0.0,2.083
15.18,68,Rumble,1,1,100.0,2.083
15.18,13,Ryze,1,1,100.0,2.083
15.18,35,Shaco,1,1,100.0,2.083
15.18,27,Singed,1,1,100.0,2.083
15.18,901,Smolder,1,0,0.0,2.083
15.18,91,Talon,1,0,0.0,2.083
15.18,110,Varus,1,0,0.0,2.083
15.18,112,Viktor,1,0,0.0,2.083
15.18,8,Vladimir,1,1,100.0,2.083
15.18,5,XinZhao,1,0,0.0,2.083
15.18,83,Yorick,1,0,0.0,2.083
15.18,238,Zed,1,1,100.0,2.083
15.18,221,Zeri,1,1,100.0,2.083
15.18,115,Ziggs,1,1,100.0,2.083
15.18,143,Zyra,1,1,100.0,2.083
