patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.18,75,Nasus,4,2,50.0,6.452,4.839
15.18,895,Nilah,4,0,0.0,6.452,3.226
15.18,555,Pyke,4,2,50.0,6.452,27.419
15.18,58,Renekton,4,2,50.0,6.452,3.226
15.18,27,Singed,4,2,50.0,6.452,3.226
15.18,16,Soraka,4,1,25.0,6.452,3.226
15.18,134,Syndra,4,1,25.0,6.452,3.226
15.18,17,Teemo,4,2,50.0,6.452,27.419
15.18,18,Tristana,4,0,0.0,6.452,9.677
15.18,4,TwistedFate,4,2,50.0,6.452,1.613
15.18,161,Velkoz,4,2,50.0,6.452,3.226
15.18,83,Yorick,4,3,75.0,6.452,12.903
15.18,142,Zoe,4,2,50.0,6.452,4.839
15.18,12,Alistar,3,2,66.67,4.839,0.0
15.18,432,Bard,3,2,66.67,4.839,0.0
15.18,63,Brand,3,1,33.33,4.839,9.677
15.18,245,Ekko,3,2,66.67,4.839,3.226
15.18,9,FiddleSticks,3,1,33.33,4.839,4.839
15.18,105,Fizz,3,2,66.67,4.839,4.839
15.18,74,Heimerdinger,3,2,66.67,4.839,8.065
15.18,910,Hwei,3,1,33.33,4.839,1.613
15.18,39,Irelia,3,3,100.0,4.839,9.677
15.18,126,Jayce,3,2,66.67,4.839,0.0
15.18,203,Kindred,3,1,33.33,4.839,3.226
15.18,876,Lillia,3,0,0.0,4.839,3.226
15.18,236,Lucian,3,2,66.67,4.839,0.0
15.18,57,Maokai,3,2,66.67,4.839,0.0
15.18,800,Mel,3,1,33.33,4.839,37.097
15.18,62,MonkeyKing,3,0,0.0,4.839,1.613
15.18,20,Nunu,3,2,66.67,4.839,0.0
15.18,61,Orianna,3,3,100.0,4.839,0.0
15.18,78,Poppy,3,3,100.0,4.839,1.613
15.18,113,Sejuani,3,2,66.67,4.839,0.0
15.18,223,TahmKench,3,2,66.67,4.839,3.226
15.18,711,Vex,3,2,66.67,4.839,6.452
15.18,112,Viktor,3,1,33.33,4.839,0.0
15.18,350,Yuumi,3,1,33.33,4.839,3.226
15.18,154,Zac,3,2,66.67,4.839,0.0
15.18,143,Zyra,3,2,66.67,4.839,6.452
15.18,266,Aatrox,2,0,0.0,3.226,4.839
15.18,84,Akali,2,1,50.0,3.226,14.516
15.18,166,Akshan,2,0,0.0,3.226,3.226
15.18,1,Annie,2,0,0.0,3.226,0.0
15.18,268,Azir,2,2,100.0,3.226,0.0
15.18,200,Belveth,2,1,50.0,3.226,4.839
15.18,201,Braum,2,0,0.0,3.226,6.452
15.18,60,Elise,2,2,100.0,3.226,0.0
15.18,104,Graves,2,1,50.0,3.226,3.226
15.18,120,Hecarim,2,2,100.0,3.226,4.839
15.18,96,KogMaw,2,0,0.0,3.226,8.065
15.18,117,Lulu,2,1,50.0,3.226,9.677
15.18,516,Ornn,2,0,0.0,3.226,0.0
15.18,80,Pantheon,2,1,50.0,3.226,3.226
15.18,246,Qiyana,2,1,50.0,3.226,8.065
15.18,497,Rakan,2,2,100.0,3.226,0.0
15.18,107,Rengar,2,0,0.0,3.226,0.0
15.18,360,Samira,2,2,100.0,3.226,9.677
15.18,14,Sion,2,1,50.0,3.226,1.613
15.18,37,Sona,2,2,100.0,3.226,0.0
15.18,50,Swain,2,1,50.0,3.226,3.226
15.18,163,Taliyah,2,1,50.0,3.226,0.0
15.18,91,Talon,2,1,50.0,3.226,1.613
15.18,44,Taric,2,1,50.0,3.226,0.0
15.18,412,Thresh,2,1,50.0,3.226,6.452
15.18,8,Vladimir,2,2,100.0,3.226,3.226
15.18,498,Xayah,2,0,0.0,3.226,1.613
15.18,101,Xerath,2,1,50.0,3.226,6.452
15.18,5,XinZhao,2,1,50.0,3.226,1.613
15.18,238,Zed,2,1,50.0,3.226,25.806
15.18,26,Zilean,2,0,0.0,3.226,1.613
15.18,34,Anivia,1,0,0.0,1.613,3.226
15.18,523,Aphelios,1,1,100.0,1.613,3.226
15.18,136,AurelionSol,1,0,0.0,1.613,0.0
15.18,42,Corki,1,0,0.0,1.613,0.0
15.18,429,Kalista,1,0,0.0,1.613,0.0
15.18,30,Karthus,1,0,0.0,1.613,0.0
15.18,38,Kassadin,1,0,0.0,1.613,1.613
15.18,85,Kennen,1,0,0.0,1.613,0.0
15.18,121,Khazix,1,0,0.0,1.613,0.0
15.18,7,Leblanc,1,0,0.0,1.613,4.839
15.18,127,Lissandra,1,0,0.0,1.613,0.0
15.18,76,Nidalee,1,0,0.0,1.613,0.0
15.18,421,RekSai,1,1,100.0,1.613,3.226
15.18,888,Renata,1,1,100.0,1.613,0.0
15.18,13,Ryze,1,1,100.0,1.613,1.613
15.18,23,Tryndamere,1,0,0.0,1.613,8.065
15.18,77,Udyr,1,0,0.0,1.613,1.613
15.18,6,Urgot,1,1,100.0,1.613,3.226
15.18,110,Varus,1,1,100.0,1.613,1.613
15.18,254,Vi,1,0,0.0,1.613,3.226
15.18,804,Yunara,1,0,0.0,1.613,14.516
