patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.20,141,Kayn,10,8,80.0,4.082,8.0
15.20,121,Khazix,10,5,50.0,4.082,3.2
15.20,7,Leblanc,10,6,60.0,4.082,14.4
15.20,64,LeeSin,10,6,60.0,4.082,2.4
15.20,89,Leona,10,6,60.0,4.082,4.0
15.20,876,Lillia,10,4,40.0,4.082,5.2
15.20,236,Lucian,10,6,60.0,4.082,3.2
15.20,117,Lulu,10,6,60.0,4.082,6.8
15.20,99,Lux,10,5,50.0,4.082,11.6
15.20,54,Malphite,10,6,60.0,4.082,12.4
15.20,90,Malzahar,10,7,70.0,4.082,13.2
15.20,11,MasterYi,10,3,30.0,4.082,19.2
15.20,800,Mel,10,6,60.0,4.082,36.8
15.20,902,Milio,10,5,50.0,4.082,8.8
15.20,21,MissFortune,10,6,60.0,4.082,3.6
15.20,62,MonkeyKing,10,3,30.0,4.082,2.8
15.20,82,Mordekaiser,10,3,30.0,4.082,8.8
15.20,25,Morgana,10,5,50.0,4.082,38.0
15.20,950,Naafiri,10,8,80.0,4.082,5.2
15.20,267,Nami,10,5,50.0,4.082,6.0
15.20,111,Nautilus,10,3,30.0,4.082,10.8
15.20,56,Nocturne,10,4,40.0,4.082,8.4
15.20,20,Nunu,10,7,70.0,4.082,2.0
15.20,61,Orianna,10,5,50.0,4.082,0.4
15.20,516,Ornn,10,4,40.0,4.082,0.4
15.20,80,Pantheon,10,4,40.0,4.082,4.8
15.20,78,Poppy,10,7,70.0,4.082,8.4
15.20,555,Pyke,10,5,50.0,4.082,25.6
15.20,497,Rakan,10,4,40.0,4.082,0.0
15.20,58,Renekton,10,7,70.0,4.082,7.6
15.20,107,Rengar,10,7,70.0,4.082,10.4
15.20,235,Senna,10,4,40.0,4.082,2.8
15.20,147,Seraphine,10,5,50.0,4.082,3.6
15.20,875,Sett,10,5,50.0,4.082,5.6
15.20,98,Shen,10,2,20.0,4.082,0.8
15.20,27,Singed,10,6,60.0,4.082,1.6
15.20,14,Sion,10,4,40.0,4.082,2.4
15.20,15,Sivir,10,7,70.0,4.082,6.4
15.20,901,Smolder,10,3,30.0,4.082,4.0
15.20,37,Sona,10,3,30.0,4.082,0.0
15.20,16,Soraka,10,4,40.0,4.082,2.0
15.20,50,Swain,10,7,70.0,4.082,4.0
15.20,517,Sylas,10,5,50.0,4.082,12.8
15.20,134,Syndra,10,7,70.0,4.082,3.2
15.20,223,TahmKench,10,5,50.0,4.082,1.2
15.20,163,Taliyah,10,6,60.0,4.082,0.4
15.20,17,Teemo,10,4,40.0,4.082,10.0
15.20,412,Thresh,10,5,50.0,4.082,4.8
15.20,18,Tristana,10,5,50.0,4.082,4.4
15.20,48,Trundle,10,5,50.0,4.082,1.6
15.20,23,Tryndamere,10,5,50.0,4.082,6.0
15.20,4,TwistedFate,10,8,80.0,4.082,1.2
15.20,29,Twitch,10,6,60.0,4.082,11.6
15.20,77,Udyr,10,5,50.0,4.082,1.6
15.20,6,Urgot,10,5,50.0,4.082,0.8
15.20,67,Vayne,10,6,60.0,4.082,9.2
15.20,45,Veigar,10,7,70.0,4.082,1.2
15.20,161,Velkoz,10,6,60.0,4.082,2.4
15.20,711,Vex,10,5,50.0,4.082,2.8
15.20,254,Vi,10,4,40.0,4.082,1.2
15.20,234,Viego,10,6,60.0,4.082,8.4
15.20,8,Vladimir,10,5,50.0,4.082,10.0
15.20,106,Volibear,10,6,60.0,4.082,11.2
15.20,19,Warwick,10,6,60.0,4.082,14.0
15.20,498,Xayah,10,5,50.0,4.082,0.8
15.20,101,Xerath,10,7,70.0,4.082,8.8
15.20,5,XinZhao,10,4,40.0,4.082,1.6
15.20,157,Yasuo,10,4,40.0,4.082,17.2
15.20,777,Yone,10,5,50.0,4.082,3.6
15.20,804,Yunara,10,7,70.0,4.082,5.6
15.20,238,Zed,10,5,50.0,4.082,20.0
15.20,26,Zilean,10,6,60.0,4.082,1.6
15.20,143,Zyra,10,7,70.0,4.082,7.2
15.20,53,Blitzcrank,9,5,55.56,3.673,17.6
15.20,150,Gnar,9,6,66.67,3.673,0.8
15.20,104,Graves,9,5,55.56,3.673,1.6
15.20,10,Kayle,9,4,44.44,3.673,0.8
15.20,76,Nidalee,9,5,55.56,3.673,0.4
15.20,246,Qiyana,9,4,44.44,3.673,8.8
15.20,92,Riven,9,5,55.56,3.673,2.8
15.20,142,Zoe,9,4,44.44,3.673,3.6
15.20,69,Cassiopeia,8,2,25.0,3.265,1.2
15.20,887,Gwen,8,4,50.0,3.265,4.8
15.20,203,Kindred,8,5,62.5,3.265,2.4
15.20,96,KogMaw,8,4,50.0,3.265,1.6
15.20,127,Lissandra,8,5,62.5,3.265,0.8
15.20,895,Nilah,8,6,75.0,3.265,2.8
15.20,33,Rammus,8,5,62.5,3.265,2.0
15.20,35,Shaco,8,6,75.0,3.265,25.2
15.20,120,Hecarim,7,3,42.86,2.857,2.4
15.20,897,KSante,7,3,42.86,2.857,7.2
15.20,85,Kennen,7,3,42.86,2.857,1.2
15.20,75,Nasus,7,4,57.14,2.857,1.2
15.20,518,Neeko,7,3,42.86,2.857,2.0
15.20,526,Rell,7,3,42.86,2.857,1.2
15.20,68,Rumble,7,4,57.14,2.857,0.4
15.20,13,Ryze,7,1,14.29,2.857,0.8
15.20,360,Samira,7,2,28.57,2.857,5.2
15.20,110,Varus,7,2,28.57,2.857,1.6
15.20,350,Yuumi,7,5,71.43,2.857,6.4
15.20,221,Zeri,7,3,42.86,2.857,0.0
15.20,28,Evelynn,6,2,33.33,2.449,4.8
15.20,240,Kled,6,4,66.67,2.449,0.8
15.20,888,Renata,6,4,66.67,2.449,0.4
15.20,113,Sejuani,6,3,50.0,2.449,0.0
15.20,102,Shyvana,6,2,33.33,2.449,0.0
15.20,91,Talon,6,2,33.33,2.449,5.6
15.20,112,Viktor,6,5,83.33,2.449,1.2
15.20,1,Annie,5,2,40.0,2.041,0.4
15.20,136,AurelionSol,5,2,40.0,2.041,2.0
15.20,268,Azir,5,2,40.0,2.041,0.0
15.20,60,Elise,5,2,40.0,2.041,0.0
15.20,9,FiddleSticks,5,3,60.0,2.041,1.6
15.20,40,Janna,5,2,40.0,2.041,2.4
15.20,2,Olaf,5,3,60.0,2.041,0.4
15.20,44,Taric,5,4,80.0,2.041,0.0
15.20,83,Yorick,5,1,20.0,2.041,12.0
15.20,41,Gangplank,4,1,25.0,1.633,2.0
15.20,420,Illaoi,4,4,100.0,1.633,7.2
15.20,133,Quinn,4,2,50.0,1.633,6.0
15.20,115,Ziggs,4,1,25.0,1.633,0.4
15.20,200,Belveth,3,1,33.33,1.224,15.2
15.20,74,Heimerdinger,3,1,33.33,1.224,2.8
15.20,421,RekSai,3,1,33.33,1.224,0.8
15.20,154,Zac,3,1,33.33,1.224,1.6
15.20,429,Kalista,2,1,50.0,0.816,0.0
15.20,57,Maokai,2,0,0.0,0.816,0.0
15.20,72,Skarner,2,1,50.0,0.816,0.4
15.20,38,Kassadin,1,0,0.0,0.408,1.2
