patch,championId,championName,games,wins,win_rate,pick_rate
15.13,67,Vayne,3,3,100.0,8.824
15.13,234,Viego,3,2,66.67,8.824
15.13,106,Volibear,3,2,66.67,8.824
15.13,498,Xayah,3,2,66.67,8.824
15.13,26,Zilean,3,2,66.67,8.824
15.13,166,Akshan,2,1,50.0,5.882
15.13,32,Amumu,2,1,50.0,5.882
15.13,34,Anivia,2,2,100.0,5.882
15.13,136,AurelionSol,2,1,50.0,5.882
15.13,200,Belveth,2,0,0.0,5.882
15.13,122,Darius,2,1,50.0,5.882
15.13,41,Gangplank,2,0,0.0,5.882
15.13,79,Gragas,2,1,50.0,5.882
15.13,420,Illaoi,2,2,100.0,5.882
15.13,59,JarvanIV,2,1,50.0,5.882
15.13,126,Jayce,2,1,50.0,5.882
15.13,43,Karma,2,1,50.0,5.882
15.13,30,Karthus,2,1,50.0,5.882
15.13,55,Katarina,2,1,50.0,5.882
15.13,10,Kayle,2,1,50.0,5.882
15.13,141,Kayn,2,1,50.0,5.882
15.13,203,Kindred,2,0,0.0,5.882
15.13,11,MasterYi,2,0,0.0,5.882
15.13,800,Mel,2,1,50.0,5.882
15.13,78,Poppy,2,0,0.0,5.882
15.13,526,Rell,2,0,0.0,5.882
15.13,360,Samira,2,2,100.0,5.882
15.13,147,Seraphine,2,1,50.0,5.882
15.13,35,Shaco,2,2,100.0,5.882
15.13,98,Shen,2,2,100.0,5.882
15.13,14,Sion,2,1,50.0,5.882
15.13,15,Sivir,2,1,50.0,5.882
15.13,37,Sona,2,0,0.0,5.882
15.13,223,TahmKench,2,0,0.0,5.882
15.13,163,Taliyah,2,0,0.0,5.882
15.13,6,Urgot,2,1,50.0,5.882
15.13,161,Velkoz,2,0,0.0,5.882
15.13,157,Yasuo,2,1,50.0,5.882
15.13,221,Zeri,2,0,0.0,5.882
15.13,266,Aatrox,1,1,100.0,2.941
15.13,268,Azir,1,0,0.0,2.941
15.13,42,Corki,1,0,0.0,2.941
15.13,119,Draven,1,1,100.0,2.941
15.13,105,Fizz,1,1,100.0,2.941
15.13,3,Galio,1,0,0.0,2.941
15.13,104,Graves,1,1,100.0,2.941
15.13,120,Hecarim,1,0,0.0,2.941
15.13,74,Heimerdinger,1,1,100.0,2.941
15.13,39,Irelia,1,0,0.0,2.941
15.13,427,Ivern,1,1,100.0,2.941
15.13,202,Jhin,1,1,100.0,2.941
15.13,897,KSante,1,0,0.0,2.941
15.13,38,Kassadin,1,1,100.0,2.941
15.13,121,Khazix,1,1,100.0,2.941
15.13,7,Leblanc,1,1,100.0,2.941
15.13,89,Leona,1,1,100.0,2.941
15.13,127,Lissandra,1,0,0.0,2.941
15.13,54,Malphite,1,1,100.0,2.941
15.13,90,Malzahar,1,0,0.0,2.941
15.13,62,MonkeyKing,1,0,0.0,2.941
15.13,25,Morgana,1,0,0.0,2.941
15.13,20,Nunu,1,1,100.0,2.941
15.13,2,Olaf,1,1,100.0,2.941
15.13,516,Ornn,1,0,0.0,2.941
15.13,555,Pyke,1,1,100.0,2.941
15.13,246,Qiyana,1,1,100.0,2.941
15.13,133,Quinn,1,1,100.0,2.941
15.13,497,Rakan,1,0,0.0,2.941
15.13,888,Renata,1,1,100.0,2.941
15.13,13,Ryze,1,1,100.0,2.941
15.13,102,Shyvana,1,1,100.0,2.941
15.13,27,Singed,1,1,100.0,2.941
15.13,16,Soraka,1,0,0.0,2.941
15.13,91,Talon,1,0,0.0,2.941
15.13,44,Taric,1,0,0.0,2.941
15.13,23,Tryndamere,1,1,100.0,2.941
15.13,4,TwistedFate,1,0,0.0,2.941
15.13,110,Varus,1,1,100.0,2.941
15.13,254,Vi,1,1,100.0,2.941
15.13,112,Viktor,1,0,0.0,2.941
15.13,5,XinZhao,1,1,100.0,2.941
15.13,154,Zac,1,0,0.0,2.941
15.13,115,Ziggs,1,0,0.0,2.941
15.13,143,Zyra,1,1,100.0,2.941
