patch,championId,championName,games,wins,win_rate,pick_rate
15.17,246,Qiyana,3,1,33.33,5.085
15.17,497,Rakan,3,1,33.33,5.085
15.17,235,Senna,3,2,66.67,5.085
15.17,27,Singed,3,2,66.67,5.085
15.17,50,Swain,3,2,66.67,5.085
15.17,134,Syndra,3,1,33.33,5.085
15.17,223,TahmKench,3,2,66.67,5.085
15.17,77,Udyr,3,1,33.33,5.085
15.17,8,Vladimir,3,2,66.67,5.085
15.17,154,Zac,3,2,66.67,5.085
15.17,115,Ziggs,3,1,33.33,5.085
15.17,142,Zoe,3,3,100.0,5.085
15.17,143,Zyra,3,2,66.67,5.085
15.17,84,Akali,2,2,100.0,3.39
15.17,166,Akshan,2,1,50.0,3.39
15.17,268,Azir,2,1,50.0,3.39
15.17,53,Blitzcrank,2,2,100.0,3.39
15.17,201,Braum,2,2,100.0,3.39
15.17,42,Corki,2,1,50.0,3.39
15.17,131,Diana,2,2,100.0,3.39
15.17,120,Hecarim,2,2,100.0,3.39
15.17,39,Irelia,2,1,50.0,3.39
15.17,40,Janna,2,0,0.0,3.39
15.17,897,KSante,2,1,50.0,3.39
15.17,55,Katarina,2,1,50.0,3.39
15.17,85,Kennen,2,1,50.0,3.39
15.17,121,Khazix,2,0,0.0,3.39
15.17,240,Kled,2,2,100.0,3.39
15.17,96,KogMaw,2,2,100.0,3.39
15.17,127,Lissandra,2,2,100.0,3.39
15.17,21,MissFortune,2,1,50.0,3.39
15.17,950,Naafiri,2,1,50.0,3.39
15.17,76,Nidalee,2,0,0.0,3.39
15.17,56,Nocturne,2,2,100.0,3.39
15.17,20,Nunu,2,1,50.0,3.39
15.17,133,Quinn,2,2,100.0,3.39
15.17,421,RekSai,2,0,0.0,3.39
15.17,58,Renekton,2,1,50.0,3.39
15.17,107,Rengar,2,1,50.0,3.39
15.17,147,Seraphine,2,0,0.0,3.39
15.17,35,Shaco,2,1,50.0,3.39
15.17,102,Shyvana,2,1,50.0,3.39
15.17,37,Sona,2,2,100.0,3.39
15.17,91,Talon,2,1,50.0,3.39
15.17,29,Twitch,2,1,50.0,3.39
15.17,110,Varus,2,2,100.0,3.39
15.17,498,Xayah,2,0,0.0,3.39
15.17,101,Xerath,2,1,50.0,3.39
15.17,83,Yorick,2,0,0.0,3.39
15.17,238,Zed,2,1,50.0,3.39
15.17,136,AurelionSol,1,0,0.0,1.695
15.17,432,Bard,1,1,100.0,1.695
15.17,200,Belveth,1,1,100.0,1.695
15.17,69,Cassiopeia,1,0,0.0,1.695
15.17,28,Evelynn,1,1,100.0,1.695
15.17,3,Galio,1,1,100.0,1.695
15.17,41,Gangplank,1,0,0.0,1.695
15.17,150,Gnar,1,0,0.0,1.695
15.17,104,Graves,1,1,100.0,1.695
15.17,887,Gwen,1,0,0.0,1.695
15.17,74,Heimerdinger,1,1,100.0,1.695
15.17,420,Illaoi,1,0,0.0,1.695
15.17,427,Ivern,1,1,100.0,1.695
15.17,30,Karthus,1,1,100.0,1.695
15.17,203,Kindred,1,1,100.0,1.695
15.17,876,Lillia,1,1,100.0,1.695
15.17,33,Rammus,1,0,0.0,1.695
15.17,113,Sejuani,1,1,100.0,1.695
15.17,163,Taliyah,1,1,100.0,1.695
15.17,44,Taric,1,1,100.0,1.695
15.17,23,Tryndamere,1,0,0.0,1.695
15.17,6,Urgot,1,1,100.0,1.695
15.17,221,Zeri,1,1,100.0,1.695
15.17,26,Zilean,1,0,0.0,1.695
