patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.17,245,Ekko,2,2,100.0,5.0,5.0
15.17,81,Ezreal,2,0,0.0,5.0,0.0
15.17,3,Galio,2,0,0.0,5.0,7.5
15.17,887,Gwen,2,2,100.0,5.0,10.0
15.17,910,Hwei,2,1,50.0,5.0,2.5
15.17,126,Jayce,2,0,0.0,5.0,0.0
15.17,38,Kassadin,2,1,50.0,5.0,2.5
15.17,64,LeeSin,2,0,0.0,5.0,0.0
15.17,57,Maokai,2,1,50.0,5.0,2.5
15.17,11,MasterYi,2,2,100.0,5.0,27.5
15.17,76,Nidalee,2,0,0.0,5.0,0.0
15.17,895,Nilah,2,2,100.0,5.0,2.5
15.17,516,Ornn,2,1,50.0,5.0,0.0
15.17,80,Pantheon,2,1,50.0,5.0,10.0
15.17,78,Poppy,2,2,100.0,5.0,5.0
15.17,555,Pyke,2,0,0.0,5.0,17.5
15.17,246,Qiyana,2,1,50.0,5.0,7.5
15.17,421,RekSai,2,1,50.0,5.0,0.0
15.17,107,Rengar,2,1,50.0,5.0,5.0
15.17,360,Samira,2,1,50.0,5.0,7.5
15.17,98,Shen,2,2,100.0,5.0,0.0
15.17,16,Soraka,2,1,50.0,5.0,5.0
15.17,134,Syndra,2,1,50.0,5.0,2.5
15.17,163,Taliyah,2,2,100.0,5.0,0.0
15.17,18,Tristana,2,2,100.0,5.0,5.0
15.17,6,Urgot,2,0,0.0,5.0,5.0
15.17,234,Viego,2,2,100.0,5.0,10.0
15.17,101,Xerath,2,1,50.0,5.0,5.0
15.17,350,Yuumi,2,1,50.0,5.0,2.5
15.17,142,Zoe,2,1,50.0,5.0,2.5
15.17,166,Akshan,1,1,100.0,2.5,7.5
15.17,12,Alistar,1,0,0.0,2.5,0.0
15.17,34,Anivia,1,0,0.0,2.5,0.0
15.17,1,Annie,1,0,0.0,2.5,2.5
15.17,432,Bard,1,0,0.0,2.5,2.5
15.17,63,Brand,1,1,100.0,2.5,2.5
15.17,69,Cassiopeia,1,1,100.0,2.5,0.0
15.17,36,DrMundo,1,1,100.0,2.5,17.5
15.17,60,Elise,1,0,0.0,2.5,0.0
15.17,28,Evelynn,1,0,0.0,2.5,5.0
15.17,114,Fiora,1,1,100.0,2.5,5.0
15.17,150,Gnar,1,1,100.0,2.5,0.0
15.17,120,Hecarim,1,0,0.0,2.5,0.0
15.17,40,Janna,1,1,100.0,2.5,0.0
15.17,897,KSante,1,0,0.0,2.5,0.0
15.17,55,Katarina,1,1,100.0,2.5,5.0
15.17,7,Leblanc,1,0,0.0,2.5,10.0
15.17,876,Lillia,1,0,0.0,2.5,0.0
15.17,518,Neeko,1,0,0.0,2.5,0.0
15.17,2,Olaf,1,0,0.0,2.5,2.5
15.17,61,Orianna,1,1,100.0,2.5,0.0
15.17,133,Quinn,1,0,0.0,2.5,0.0
15.17,33,Rammus,1,1,100.0,2.5,5.0
15.17,888,Renata,1,1,100.0,2.5,0.0
15.17,13,Ryze,1,0,0.0,2.5,0.0
15.17,27,Singed,1,0,0.0,2.5,2.5
15.17,44,Taric,1,1,100.0,2.5,0.0
15.17,23,Tryndamere,1,1,100.0,2.5,2.5
15.17,110,Varus,1,1,100.0,2.5,0.0
15.17,711,Vex,1,0,0.0,2.5,5.0
15.17,254,Vi,1,1,100.0,2.5,0.0
15.17,8,Vladimir,1,0,0.0,2.5,5.0
15.17,157,Yasuo,1,1,100.0,2.5,30.0
15.17,143,Zyra,1,1,100.0,2.5,5.0
