patch,championId,championName,games,wins,win_rate,pick_rate
15.12,59,JarvanIV,1,1,100.0,2.778
15.12,24,Jax,1,0,0.0,2.778
15.12,222,Jinx,1,1,100.0,2.778
15.12,30,Karthus,1,1,100.0,2.778
15.12,55,Katarina,1,0,0.0,2.778
15.12,10,Kayle,1,0,0.0,2.778
15.12,89,Leona,1,0,0.0,2.778
15.12,876,Lillia,1,1,100.0,2.778
15.12,57,Maokai,1,0,0.0,2.778
15.12,902,Milio,1,1,100.0,2.778
15.12,62,MonkeyKing,1,1,100.0,2.778
15.12,950,Naafiri,1,0,0.0,2.778
15.12,75,Nasus,1,0,0.0,2.778
15.12,2,Olaf,1,0,0.0,2.778
15.12,78,Poppy,1,1,100.0,2.778
15.12,555,Pyke,1,0,0.0,2.778
15.12,133,Quinn,1,0,0.0,2.778
15.12,526,Rell,1,1,100.0,2.778
15.12,58,Renekton,1,0,0.0,2.778
15.12,13,Ryze,1,1,100.0,2.778
15.12,35,Shaco,1,0,0.0,2.778
15.12,98,Shen,1,0,0.0,2.778
15.12,14,Sion,1,1,100.0,2.778
15.12,72,Skarner,1,1,100.0,2.778
15.12,16,Soraka,1,0,0.0,2.778
15.12,18,Tristana,1,1,100.0,2.778
15.12,48,Trundle,1,0,0.0,2.778
15.12,23,Tryndamere,1,0,0.0,2.778
15.12,77,Udyr,1,0,0.0,2.778
15.12,161,Velkoz,1,1,100.0,2.778
15.12,711,Vex,1,0,0.0,2.778
15.12,498,Xayah,1,1,100.0,2.778
15.12,101,Xerath,1,0,0.0,2.778
